"","d_name","rep_name","mod","aic","aicc","topt"
"81","lmer","R3","modifiedgaussian_2006",-16.136892043605,13.863107956395,23.41
"82","lm","R1","modifiedgaussian_2006",-15.1437368444941,14.8562631555059,23.42
"83","lm","R2","modifiedgaussian_2006",-16.3148523329995,13.6851476670005,23.46
"84","lm","R3","modifiedgaussian_2006",-15.0530860025077,14.9469139974923,23.38
"85","lmer1","R1","modifiedgaussian_2006",-18.4635345508521,11.5364654491479,23.44
"86","lmer1","R2","modifiedgaussian_2006",-23.5960838695303,6.40391613046972,23.48
"87","lmer1","R3","modifiedgaussian_2006",-22.6108542891036,7.38914571089636,23.44
"88","lm1","R1","modifiedgaussian_2006",-17.9320195643216,12.0679804356784,23.45
"89","lm1","R2","modifiedgaussian_2006",-23.8437582116549,6.15624178834511,23.48
"90","lm1","R3","modifiedgaussian_2006",-22.5345011154212,7.46549888457884,23.42
"91","lmer2","R1","modifiedgaussian_2006",-17.8772063457539,12.1227936542461,23.5
"92","lmer2","R2","modifiedgaussian_2006",-21.2548705908615,8.74512940913849,23.52
"93","lmer2","R3","modifiedgaussian_2006",-20.4918420588294,9.50815794117056,23.52
"94","lm2","R1","modifiedgaussian_2006",-17.3241154060346,12.6758845939654,23.5
"95","lm2","R2","modifiedgaussian_2006",-20.8659946641309,9.13400533586905,23.52
"96","lm2","R3","modifiedgaussian_2006",-21.4734907625394,8.52650923746059,23.51
"97","lmer3a","R1","modifiedgaussian_2006",-12.4763953165437,17.5236046834563,23.51
"98","lmer3a","R2","modifiedgaussian_2006",-14.739830567653,15.260169432347,23.55
"99","lmer3a","R3","modifiedgaussian_2006",-14.1544794907061,15.8455205092939,23.53
"100","lm3a","R1","modifiedgaussian_2006",-14.1744590746957,15.8255409253043,23.51
"101","lm3a","R2","modifiedgaussian_2006",-12.9356802245085,17.0643197754915,23.55
"102","lm3a","R3","modifiedgaussian_2006",-14.5934243093519,15.4065756906481,23.55
"103","lmer3b","R1","modifiedgaussian_2006",-2.22461187993868,27.7753881200613,23.36
"104","lmer3b","R2","modifiedgaussian_2006",-11.1874603316265,18.8125396683735,23.53
"105","lmer3b","R3","modifiedgaussian_2006",-4.34434354932055,25.6556564506794,22.9
"106","lm3b","R1","modifiedgaussian_2006",-0.738653136763908,29.2613468632361,23.43
"107","lm3b","R2","modifiedgaussian_2006",-12.9356802245085,17.0643197754915,23.55
"108","lm3b","R3","modifiedgaussian_2006",-2.68956485996609,27.3104351400339,22.75
"109","gr4","R1","modifiedgaussian_2006",-18.1718253365727,11.8281746634273,23.5
"110","gr4","R2","modifiedgaussian_2006",-22.2792752909511,7.72072470904885,23.53
"111","gr4","R3","modifiedgaussian_2006",-23.6751783650967,6.32482163490334,23.51
"112","gr5a","R1","modifiedgaussian_2006",18.8574990117645,48.8574990117645,23.79
"113","gr5a","R2","modifiedgaussian_2006",18.1087107447347,48.1087107447347,23.85
"114","gr5a","R3","modifiedgaussian_2006",31.8834835203931,61.8834835203931,22.74
"115","gr5b","R1","modifiedgaussian_2006",-7.44860089724468,22.5513991027553,23.52
"116","gr5b","R2","modifiedgaussian_2006",1.42351170272692,31.4235117027269,23.43
"117","gr5b","R3","modifiedgaussian_2006",-13.2631796124699,16.7368203875301,23.65
"118","lmer","R1","oneill_1972",-4.26869910440463,25.7313008955954,23.02
"119","lmer","R2","oneill_1972",-6.06245836301762,23.9375416369824,23.02
"120","lmer","R3","oneill_1972",-6.03309086617825,23.9669091338218,23.02
"121","lm","R1","oneill_1972",-4.74245235549883,25.2575476445012,25.48
